code,category,eps,dps,nta,revenue,profit_loss,quarter,quarter_date,financial_year,announced_date,roe
0054,Chemicals,1.1900,0.000,0.1900,34.3m,5.7m,3,2016-12-31,"31 Mar, 2017",2017-02-24,6.3
0054,Chemicals,0.3600,0.000,0.1800,32.9m,1.7m,2,2016-09-30,"31 Mar, 2017",2016-11-23,2.0
0054,Chemicals,0.5500,0.000,0.1700,33.2m,2.6m,1,2016-06-30,"31 Mar, 2017",2016-08-29,3.2
7216,Food & Beverages,0.2700,0.000,1.0800,88.9m,959.0k,3,2024-09-30,"31 Dec, 2024",2024-11-20,0.3
7216,Food & Beverages,2.3300,0.000,1.0800,77.0m,8.4m,2,2024-06-30,"31 Dec, 2024",2024-08-20,2.2
7216,Food & Beverages,2.5400,4.200,1.1100,80.6m,9.2m,1,2024-03-31,"31 Dec, 2024",2024-05-16,2.3
7216,Food & Beverages,2.4600,0.000,1.0800,81.4m,8.9m,4,2023-12-31,"31 Dec, 2023",2024-02-22,2.3
7216,Food & Beverages,2.1500,0.000,1.1300,79.2m,7.7m,3,2023-09-30,"31 Dec, 2023",2023-11-22,1.9
7216,Food & Beverages,1.5700,0.000,1.1000,67.5m,5.7m,2,2023-06-30,"31 Dec, 2023",2023-08-22,1.4
7216,Food & Beverages,2.1700,3.600,1.0900,79.1m,7.9m,1,2023-03-31,"31 Dec, 2023",2023-05-18,2.0
7216,Food & Beverages,2.3900,0.000,1.1000,72.4m,8.7m,4,2022-12-31,"31 Dec, 2022",2023-02-22,2.2
7216,Food & Beverages,2.8900,0.000,1.0800,71.8m,10.4m,3,2022-09-30,"31 Dec, 2022",2022-11-22,2.7
7216,Food & Beverages,3.0200,0.000,1.0500,80.4m,10.8m,2,2022-06-30,"31 Dec, 2022",2022-08-22,2.9
7216,Food & Beverages,2.4000,3.000,1.0200,68.7m,8.6m,1,2022-03-31,"31 Dec, 2022",2022-05-23,2.4
7216,Food & Beverages,2.8000,0.000,1.0300,67.4m,10.1m,4,2021-12-31,"31 Dec, 2021",2022-02-28,2.7
7216,Food & Beverages,2.1500,0.000,1.0000,64.0m,7.7m,3,2021-09-30,"31 Dec, 2021",2021-11-17,2.2
7216,Food & Beverages,1.7500,0.000,0.9700,55.0m,6.3m,2,2021-06-30,"31 Dec, 2021",2021-08-18,1.8
7216,Food & Beverages,2.2800,3.000,0.9600,65.3m,8.2m,1,2021-03-31,"31 Dec, 2021",2021-05-31,2.4
7216,Food & Beverages,1.7800,0.000,0.9600,60.6m,6.4m,4,2020-12-31,"31 Dec, 2020",2021-02-18,1.9
7216,Food & Beverages,1.7100,0.000,0.9400,61.1m,6.2m,3,2020-09-30,"31 Dec, 2020",2020-11-24,1.8
7216,Food & Beverages,2.4600,0.000,0.9300,79.3m,8.8m,2,2020-06-30,"31 Dec, 2020",2020-08-27,2.6
7216,Food & Beverages,1.8400,2.500,0.9000,53.6m,6.6m,1,2020-03-31,"31 Dec, 2020",2020-05-28,2.0
7216,Food & Beverages,1.3600,0.000,0.9000,56.4m,4.9m,4,2019-12-31,"31 Dec, 2019",2020-02-26,1.5
7216,Food & Beverages,0.7500,0.000,0.8900,50.1m,2.5m,3,2019-09-30,"31 Dec, 2019",2019-11-26,0.8
7216,Food & Beverages,0.7600,0.000,0.8800,57.2m,2.7m,2,2019-06-30,"31 Dec, 2019",2019-08-27,0.9
7216,Food & Beverages,0.4400,2.500,0.8700,50.3m,1.6m,1,2019-03-31,"31 Dec, 2019",2019-05-30,0.5
7216,Food & Beverages,1.7300,0.000,0.9000,52.8m,6.2m,4,2018-12-31,"31 Dec, 2018",2019-02-28,1.9
7216,Food & Beverages,1.9700,0.000,0.8800,48.5m,7.1m,3,2018-09-30,"31 Dec, 2018",2018-11-22,2.2
7216,Food & Beverages,1.6900,0.000,0.8600,52.4m,6.1m,2,2018-06-30,"31 Dec, 2018",2018-08-21,2.0
7216,Food & Beverages,1.1200,2.500,0.8400,46.3m,4.0m,1,2018-03-31,"31 Dec, 2018",2018-05-24,1.3
7216,Food & Beverages,1.6300,0.000,0.8600,46.0m,5.9m,4,2017-12-31,"31 Dec, 2017",2018-02-27,1.9
7216,Food & Beverages,2.4500,0.000,0.8500,47.7m,8.8m,3,2017-09-30,"31 Dec, 2017",2017-11-21,2.9
7216,Food & Beverages,3.3400,0.000,1.1000,55.1m,9.0m,2,2017-06-30,"31 Dec, 2017",2017-08-18,3.0
7216,Food & Beverages,2.0200,2.500,1.0700,47.5m,5.4m,1,2017-03-31,"31 Dec, 2017",2017-06-09,1.9
7216,Food & Beverages,2.8900,0.350,1.0800,42.6m,7.2m,4,2016-12-31,"31 Dec, 2016",2017-02-24,2.7
7216,Food & Beverages,5.0600,0.000,1.0800,47.3m,12.2m,3,2016-09-30,"31 Dec, 2016",2016-11-25,4.7
7216,Food & Beverages,4.0100,0.000,1.0400,55.5m,9.2m,2,2016-06-30,"31 Dec, 2016",2016-08-24,3.9
7216,Food & Beverages,1.9800,0.250,1.0000,41.5m,4.4m,1,2016-03-31,"31 Dec, 2016",2016-05-30,2.0
3476,Diversified Industrials,-10.2000,0.000,7.5400,440.8m,-36.7m,3,2024-09-30,"31 Dec, 2024",2024-11-22,-1.4
3476,Diversified Industrials,13.1500,5.000,7.8400,401.3m,47.3m,2,2024-06-30,"31 Dec, 2024",2024-08-28,1.7
3476,Diversified Industrials,13.7900,0.000,7.7700,343.4m,49.5m,1,2024-03-31,"31 Dec, 2024",2024-05-29,1.8
3476,Diversified Industrials,26.3100,0.000,7.6200,344.8m,94.5m,4,2023-12-31,"31 Dec, 2023",2024-02-27,3.5
3476,Diversified Industrials,10.0300,0.000,7.1000,334.4m,36.1m,3,2023-09-30,"31 Dec, 2023",2023-11-27,1.4
3476,Diversified Industrials,20.8800,5.000,7.1000,357.2m,75.0m,2,2023-06-30,"31 Dec, 2023",2023-08-28,2.9
3476,Diversified Industrials,9.7700,0.000,6.9500,334.5m,35.1m,1,2023-03-31,"31 Dec, 2023",2023-05-26,1.4
3476,Diversified Industrials,12.3200,0.000,6.7900,379.9m,44.3m,4,2022-12-31,"31 Dec, 2022",2023-02-24,1.8
3476,Diversified Industrials,17.1400,0.000,6.6500,441.6m,61.6m,3,2022-09-30,"31 Dec, 2022",2022-11-25,2.6
3476,Diversified Industrials,17.1400,0.000,6.5100,604.2m,61.6m,2,2022-06-30,"31 Dec, 2022",2022-08-26,2.6
3476,Diversified Industrials,10.0500,5.000,6.3800,407.4m,36.1m,1,2022-03-31,"31 Dec, 2022",2022-05-27,1.6
3476,Diversified Industrials,13.0200,0.000,6.2900,424.5m,46.8m,4,2021-12-31,"31 Dec, 2021",2022-02-28,2.1
3476,Diversified Industrials,4.8900,0.000,6.1400,329.2m,17.6m,3,2021-09-30,"31 Dec, 2021",2021-11-22,0.8
3476,Diversified Industrials,1.0700,0.000,6.1800,312.5m,3.8m,2,2021-06-30,"31 Dec, 2021",2021-08-26,0.2
3476,Diversified Industrials,3.0200,0.000,6.1600,252.0m,10.8m,1,2021-03-31,"31 Dec, 2021",2021-05-27,0.5
3476,Diversified Industrials,-12.2200,0.000,5.9900,259.1m,-43.9m,4,2020-12-31,"31 Dec, 2020",2021-03-15,-2.0
3476,Diversified Industrials,-3.1900,0.000,6.0600,213.3m,-11.5m,3,2020-09-30,"31 Dec, 2020",2020-11-26,-0.5
3476,Diversified Industrials,-9.0200,0.000,6.1300,160.9m,-32.4m,2,2020-06-30,"31 Dec, 2020",2020-08-27,-1.5
3476,Diversified Industrials,6.3600,0.000,6.1000,241.0m,22.9m,1,2020-03-31,"31 Dec, 2020",2020-06-29,1.0
3476,Diversified Industrials,6.6600,0.000,6.2500,252.7m,23.9m,4,2019-12-31,"31 Dec, 2019",2020-02-27,1.1
3476,Diversified Industrials,4.2500,0.000,6.1500,244.3m,15.3m,3,2019-09-30,"31 Dec, 2019",2019-11-28,0.7
3476,Diversified Industrials,10.8700,4.000,6.2800,250.2m,39.1m,2,2019-06-30,"31 Dec, 2019",2019-08-29,1.7
3476,Diversified Industrials,2.8300,0.000,6.2500,231.4m,10.2m,1,2019-03-31,"31 Dec, 2019",2019-05-30,0.5
3476,Diversified Industrials,6.5900,0.000,6.2600,270.4m,23.7m,4,2018-12-31,"31 Dec, 2018",2019-02-28,1.1
3476,Diversified Industrials,1.7700,0.000,6.2400,224.6m,6.3m,3,2018-09-30,"31 Dec, 2018",2018-11-29,0.3
3476,Diversified Industrials,8.8400,4.000,6.3900,232.2m,31.8m,2,2018-06-30,"31 Dec, 2018",2018-08-29,1.4
3476,Diversified Industrials,-5.9600,0.000,6.3800,240.1m,-21.4m,1,2018-03-31,"31 Dec, 2018",2018-05-30,-0.9
3476,Diversified Industrials,-0.3500,0.000,6.6200,314.9m,-1.3m,4,2017-12-31,"31 Dec, 2017",2018-02-28,-0.1
3476,Diversified Industrials,3.2400,4.000,6.4900,281.2m,11.6m,3,2017-09-30,"31 Dec, 2017",2017-11-29,0.5
3476,Diversified Industrials,-0.9200,6.000,6.4500,286.6m,-3.3m,2,2017-06-30,"31 Dec, 2017",2017-08-30,-0.1
3476,Diversified Industrials,-1.7000,0.000,6.3700,307.0m,-6.1m,1,2017-03-31,"31 Dec, 2017",2017-05-30,-0.3
3476,Diversified Industrials,21.0100,4.000,6.2100,321.0m,75.5m,4,2016-12-31,"31 Dec, 2016",2017-02-28,3.4
3476,Diversified Industrials,11.4900,6.000,5.9400,262.0m,41.3m,3,2016-09-30,"31 Dec, 2016",2016-11-29,1.9
3476,Diversified Industrials,8.1600,6.000,5.8000,246.9m,29.3m,2,2016-06-30,"31 Dec, 2016",2016-08-30,1.4
3476,Diversified Industrials,-9.2400,0.000,5.8400,219.2m,-33.2m,1,2016-03-31,"31 Dec, 2016",2016-05-27,-1.6
7199,Metals,1.9200,0.000,1.6400,83.1m,2.1m,2,2024-10-31,"30 Apr, 2025",2024-12-16,1.2
7199,Metals,4.6800,0.000,1.6400,88.8m,5.1m,1,2024-07-31,"30 Apr, 2025",2024-09-27,2.9
7199,Metals,2.2300,2.500,1.6000,67.7m,2.4m,4,2024-04-30,"30 Apr, 2024",2024-06-26,1.4
7199,Metals,1.6600,0.000,1.5900,75.4m,1.8m,3,2024-01-31,"30 Apr, 2024",2024-03-26,1.0
7199,Metals,4.6900,0.000,1.5900,74.9m,5.1m,2,2023-10-31,"30 Apr, 2024",2023-12-18,2.9
7199,Metals,5.2700,0.000,1.5400,80.6m,5.7m,1,2023-07-31,"30 Apr, 2024",2023-09-29,3.4
7199,Metals,1.9100,2.000,1.4800,71.6m,2.1m,4,2023-04-30,"30 Apr, 2023",2023-06-27,1.3
7199,Metals,4.0800,0.000,1.4500,81.6m,4.4m,3,2023-01-31,"30 Apr, 2023",2023-03-30,2.8
7199,Metals,9.2100,0.000,1.4400,100.8m,10.0m,2,2022-10-31,"30 Apr, 2023",2022-12-14,6.4
7199,Metals,5.2900,0.000,1.3400,80.9m,5.8m,1,2022-07-31,"30 Apr, 2023",2022-09-30,3.9
7199,Metals,4.7600,1.500,1.2900,75.2m,5.2m,4,2022-04-30,"30 Apr, 2022",2022-06-24,3.7
7199,Metals,5.8100,0.000,1.2300,80.7m,6.3m,3,2022-01-31,"30 Apr, 2022",2022-03-25,4.7
7199,Metals,4.1700,0.000,1.1800,75.1m,4.5m,2,2021-10-31,"30 Apr, 2022",2021-12-15,3.5
7199,Metals,-0.2400,0.000,1.1400,45.8m,-260.0k,1,2021-07-31,"30 Apr, 2022",2021-09-24,-0.2
7199,Metals,2.7700,1.000,1.1400,66.7m,3.0m,4,2021-04-30,"30 Apr, 2021",2021-07-30,2.4
7199,Metals,3.7200,0.000,1.1000,66.2m,4.1m,3,2021-01-31,"30 Apr, 2021",2021-03-26,3.4
7199,Metals,2.1300,0.000,1.0900,66.8m,2.3m,2,2020-10-31,"30 Apr, 2021",2020-12-18,2.0
7199,Metals,2.2900,0.000,1.0700,53.4m,2.5m,1,2020-07-31,"30 Apr, 2021",2020-09-25,2.1
7199,Metals,-0.1000,0.000,1.0500,36.2m,-108.0k,4,2020-04-30,"30 Apr, 2020",2020-06-29,-0.1
7199,Metals,0.6700,0.000,1.0400,51.9m,733.0k,3,2020-01-31,"30 Apr, 2020",2020-03-26,0.6
7199,Metals,0.9100,0.000,1.0400,55.4m,986.0k,2,2019-10-31,"30 Apr, 2020",2019-12-13,0.9
7199,Metals,0.9100,0.000,1.0300,58.8m,996.0k,1,2019-07-31,"30 Apr, 2020",2019-09-25,0.9
7199,Metals,0.7600,1.000,1.0200,56.6m,833.0k,4,2019-04-30,"30 Apr, 2019",2019-06-28,0.7
7199,Metals,0.5600,0.000,1.0200,56.9m,609.0k,3,2019-01-31,"30 Apr, 2019",2019-03-28,0.5
7199,Metals,0.7400,0.000,1.0200,61.9m,811.0k,2,2018-10-31,"30 Apr, 2019",2018-12-13,0.7
7199,Metals,1.1800,0.000,0.9800,59.9m,1.3m,1,2018-07-31,"30 Apr, 2019",2018-09-28,1.2
7199,Metals,0.2900,1.000,0.9700,56.3m,317.0k,4,2018-04-30,"30 Apr, 2018",2018-06-29,0.3
7199,Metals,-0.6000,0.000,0.9700,59.8m,-656.0k,3,2018-01-31,"30 Apr, 2018",2018-03-23,-0.6
7199,Metals,0.6200,0.000,1.0900,62.4m,612.0k,2,2017-10-31,"30 Apr, 2018",2017-12-13,0.6
7199,Metals,1.4900,0.000,1.1000,59.7m,1.5m,1,2017-07-31,"30 Apr, 2018",2017-09-25,1.4
7199,Metals,1.6700,1.500,1.0900,55.6m,1.7m,4,2017-04-30,"30 Apr, 2017",2017-06-23,1.5
7199,Metals,1.9400,0.000,1.0800,53.0m,1.9m,3,2017-01-31,"30 Apr, 2017",2017-03-17,1.8
7199,Metals,1.8400,0.000,1.0700,57.0m,1.8m,2,2016-10-31,"30 Apr, 2017",2016-12-09,1.7
7199,Metals,1.6700,0.000,1.0400,54.4m,1.7m,1,2016-07-31,"30 Apr, 2017",2016-09-30,1.6
0151,Industrial Engineering,4.8300,2.000,0.6212,307.3m,32.9m,3,2024-09-30,"31 Dec, 2024",2024-11-12,7.8
0151,Industrial Engineering,3.9900,2.000,0.5943,321.2m,26.7m,2,2024-06-30,"31 Dec, 2024",2024-08-21,6.7
0151,Industrial Engineering,3.8100,2.000,0.5646,339.3m,24.8m,1,2024-03-31,"31 Dec, 2024",2024-05-23,6.7
0151,Industrial Engineering,5.5400,2.500,0.5233,478.3m,35.7m,4,2023-12-31,"31 Dec, 2023",2024-02-28,10.6
0151,Industrial Engineering,4.9100,0.000,0.4746,401.8m,31.7m,3,2023-09-30,"31 Dec, 2023",2023-11-23,10.3
0151,Industrial Engineering,2.9600,1.500,0.4249,424.9m,19.1m,2,2023-06-30,"31 Dec, 2023",2023-08-18,7.0
0151,Industrial Engineering,2.5200,0.000,0.4060,308.9m,16.2m,1,2023-03-31,"31 Dec, 2023",2023-05-19,6.2
0151,Industrial Engineering,2.7700,1.500,0.3757,417.4m,17.8m,4,2022-12-31,"31 Dec, 2022",2023-02-27,7.4
0151,Industrial Engineering,2.4400,0.000,0.3450,366.4m,15.7m,3,2022-09-30,"31 Dec, 2022",2022-11-17,7.1
0151,Industrial Engineering,2.1100,1.000,0.3269,312.4m,13.6m,2,2022-06-30,"31 Dec, 2022",2022-08-15,6.5
0151,Industrial Engineering,1.2900,0.000,0.3143,173.3m,8.3m,1,2022-03-31,"31 Dec, 2022",2022-05-24,4.1
0151,Industrial Engineering,1.7100,1.000,0.3032,180.1m,11.0m,4,2021-12-31,"31 Dec, 2021",2022-02-25,5.6
0151,Industrial Engineering,1.2500,0.000,0.2901,106.4m,8.0m,3,2021-09-30,"31 Dec, 2021",2021-11-30,4.3
0151,Industrial Engineering,2.2900,0.500,0.5557,126.4m,7.4m,2,2021-06-30,"31 Dec, 2021",2021-08-24,4.1
0151,Industrial Engineering,1.7200,0.000,0.5426,104.8m,5.5m,1,2021-03-31,"31 Dec, 2021",2021-05-25,3.2
0151,Industrial Engineering,2.3900,0.000,0.5212,129.5m,7.5m,4,2020-12-31,"31 Dec, 2020",2021-02-26,4.6
0151,Industrial Engineering,1.5300,0.500,0.5018,98.3m,4.9m,3,2020-09-30,"31 Dec, 2020",2020-11-24,3.0
0151,Industrial Engineering,0.2000,0.000,0.4967,77.3m,623.0k,2,2020-06-30,"31 Dec, 2020",2020-08-25,0.4
0151,Industrial Engineering,1.3000,0.000,0.5111,84.7m,4.1m,1,2020-03-31,"31 Dec, 2020",2020-05-29,2.5
0151,Industrial Engineering,2.5100,0.000,0.4988,111.3m,7.8m,4,2019-12-31,"31 Dec, 2019",2020-02-26,5.0
0151,Industrial Engineering,2.0100,0.000,0.4895,97.0m,6.3m,3,2019-09-30,"31 Dec, 2019",2019-11-19,4.1
0151,Industrial Engineering,1.7100,1.000,0.4763,95.1m,5.1m,2,2019-06-30,"31 Dec, 2019",2019-08-22,3.6
0151,Industrial Engineering,1.7300,0.800,0.4636,76.4m,4.8m,1,2019-03-31,"31 Dec, 2019",2019-05-23,3.7
0151,Industrial Engineering,1.9900,0.000,0.4444,109.8m,5.2m,4,2018-12-31,"31 Dec, 2018",2019-02-26,4.5
0151,Industrial Engineering,1.8400,1.000,0.4247,63.7m,4.6m,3,2018-09-30,"31 Dec, 2018",2018-11-23,4.3
0151,Industrial Engineering,1.7900,0.000,0.4117,89.2m,4.4m,2,2018-06-30,"31 Dec, 2018",2018-08-28,4.3
0151,Industrial Engineering,1.8300,1.500,0.3903,86.5m,4.2m,1,2018-03-31,"31 Dec, 2018",2018-05-21,4.7
0151,Industrial Engineering,2.0000,0.000,0.3486,104.1m,4.6m,4,2017-12-31,"31 Dec, 2017",2018-02-26,5.7
0151,Industrial Engineering,1.4100,0.000,0.3298,87.2m,3.2m,3,2017-09-30,"31 Dec, 2017",2017-11-27,4.3
0151,Industrial Engineering,1.0200,0.000,0.3236,69.6m,2.3m,2,2017-06-30,"31 Dec, 2017",2017-08-24,3.2
0151,Industrial Engineering,0.9300,1.000,0.3143,56.5m,2.1m,1,2017-03-31,"31 Dec, 2017",2017-05-29,3.0
0151,Industrial Engineering,2.0800,0.000,0.2918,106.1m,4.6m,4,2016-12-31,"31 Dec, 2016",2017-02-22,7.1
0151,Industrial Engineering,0.9200,0.000,0.2789,61.2m,2.0m,3,2016-09-30,"31 Dec, 2016",2016-11-24,3.3
0151,Industrial Engineering,0.8300,0.000,0.2748,94.5m,1.8m,2,2016-06-30,"31 Dec, 2016",2016-08-25,3.0
0151,Industrial Engineering,0.1200,0.500,0.2662,78.5m,257.0k,1,2016-03-31,"31 Dec, 2016",2016-05-25,0.5
7323,Property,1.4700,0.000,2.0300,6.3m,2.6m,3,2024-09-30,"31 Dec, 2024",2024-11-19,0.7
7323,Property,1.3300,0.000,2.0200,4.8m,2.4m,2,2024-06-30,"31 Dec, 2024",2024-08-26,0.7
7323,Property,0.8300,0.000,2.0100,4.9m,1.5m,1,2024-03-31,"31 Dec, 2024",2024-05-21,0.4
7323,Property,1.7800,0.000,2.0000,9.3m,3.2m,4,2023-12-31,"31 Dec, 2023",2024-02-22,0.9
7323,Property,2.2200,0.000,1.9800,10.6m,4.0m,3,2023-09-30,"31 Dec, 2023",2023-11-28,1.1
7323,Property,1.1500,0.000,1.9600,7.5m,2.1m,2,2023-06-30,"31 Dec, 2023",2023-08-23,0.6
7323,Property,0.9400,0.000,1.9500,7.0m,1.7m,1,2023-03-31,"31 Dec, 2023",2023-05-25,0.5
7323,Property,0.7900,0.000,1.9400,7.9m,1.4m,4,2022-12-31,"31 Dec, 2022",2023-02-27,0.4
7323,Property,0.5600,0.000,1.9300,5.6m,1.0m,3,2022-09-30,"31 Dec, 2022",2022-11-22,0.3
7323,Property,0.2300,0.000,1.9200,4.3m,419.0k,2,2022-06-30,"31 Dec, 2022",2022-08-24,0.1
7323,Property,0.1600,0.000,1.9200,3.0m,292.0k,1,2022-03-31,"31 Dec, 2022",2022-05-25,0.1
7323,Property,2.2200,0.000,1.9200,11.7m,4.0m,4,2021-12-31,"31 Dec, 2021",2022-02-24,1.2
7323,Property,0.6400,0.000,1.9000,5.7m,1.2m,3,2021-09-30,"31 Dec, 2021",2021-11-23,0.3
7323,Property,3.9200,0.000,1.8900,19.6m,7.0m,2,2021-06-30,"31 Dec, 2021",2021-08-24,2.1
7323,Property,1.6400,0.000,1.8500,14.6m,2.9m,1,2021-03-31,"31 Dec, 2021",2021-05-20,0.9
7323,Property,1.0000,0.000,1.8400,12.1m,1.8m,4,2020-12-31,"31 Dec, 2020",2021-02-22,0.5
7323,Property,3.1200,0.000,1.8200,14.9m,5.6m,3,2020-09-30,"31 Dec, 2020",2020-11-25,1.7
7323,Property,0.5100,0.000,1.7900,3.3m,919.0k,2,2020-06-30,"31 Dec, 2020",2020-08-25,0.3
7323,Property,0.1900,0.000,1.7900,3.2m,341.0k,1,2020-03-31,"31 Dec, 2020",2020-06-10,0.1
7323,Property,0.6600,0.000,1.7800,5.4m,1.2m,4,2019-12-31,"31 Dec, 2019",2020-02-27,0.4
7323,Property,0.2900,0.000,1.7800,3.2m,513.0k,3,2019-09-30,"31 Dec, 2019",2019-11-18,0.2
7323,Property,0.1800,0.000,1.7900,3.1m,317.0k,2,2019-06-30,"31 Dec, 2019",2019-08-27,0.1
7323,Property,0.1300,0.000,1.7900,2.9m,235.0k,1,2019-03-31,"31 Dec, 2019",2019-05-29,0.1
7323,Property,-1.4800,1.500,1.7800,2.8m,-2.7m,4,2018-12-31,"31 Dec, 2018",2019-02-22,-0.8
7323,Property,-0.5700,0.000,1.8000,2.6m,-1.0m,3,2018-09-30,"31 Dec, 2018",2018-11-21,-0.3
7323,Property,14.2500,0.000,1.8300,51.1m,25.6m,2,2018-06-30,"31 Dec, 2018",2018-08-29,7.8
7323,Property,1.2200,0.000,1.6900,7.8m,2.2m,1,2018-03-31,"31 Dec, 2018",2018-05-16,0.7
7323,Property,9.6500,2.500,1.6600,39.1m,17.3m,4,2017-12-31,"31 Dec, 2017",2018-02-27,5.8
7323,Property,6.3900,0.000,1.5600,24.5m,11.5m,3,2017-09-30,"31 Dec, 2017",2017-11-16,4.1
7323,Property,7.5500,0.000,1.5200,27.4m,13.5m,2,2017-06-30,"31 Dec, 2017",2017-08-21,5.0
7323,Property,3.1500,0.000,1.4500,13.6m,5.7m,1,2017-03-31,"31 Dec, 2017",2017-05-22,2.2
7323,Property,6.2600,2.500,1.4200,35.9m,11.2m,4,2016-12-31,"31 Dec, 2016",2017-02-22,4.4
7323,Property,4.7500,0.000,1.3500,23.8m,8.5m,3,2016-09-30,"31 Dec, 2016",2016-11-22,3.5
7323,Property,2.3200,0.000,1.3100,16.6m,4.2m,2,2016-06-30,"31 Dec, 2016",2016-08-16,1.8
7323,Property,2.1300,0.000,1.3100,16.4m,3.8m,1,2016-03-31,"31 Dec, 2016",2016-05-24,1.6
6483,Other Financials,2.0100,0.000,1.4500,230.0m,14.6m,3,2024-09-30,"31 Dec, 2024",2024-11-29,1.4
6483,Other Financials,1.2900,0.000,1.4600,243.1m,9.4m,2,2024-06-30,"31 Dec, 2024",2024-08-29,0.9
6483,Other Financials,3.1500,0.000,1.4500,204.2m,22.8m,1,2024-03-31,"31 Dec, 2024",2024-05-28,2.2
6483,Other Financials,3.0500,7.000,1.4800,223.3m,22.1m,4,2023-12-31,"31 Dec, 2023",2024-02-29,2.1
6483,Other Financials,3.2600,0.000,1.4400,219.7m,23.6m,3,2023-09-30,"31 Dec, 2023",2023-11-30,2.3
6483,Other Financials,2.3100,0.000,1.4100,198.3m,16.7m,2,2023-06-30,"31 Dec, 2023",2023-08-30,1.6
6483,Other Financials,1.4200,0.000,1.3700,179.8m,10.2m,1,2023-03-31,"31 Dec, 2023",2023-05-31,1.0
6483,Other Financials,1.9200,6.000,1.4100,179.5m,13.9m,4,2022-12-31,"31 Dec, 2022",2023-02-24,1.4
6483,Other Financials,0.7600,0.000,1.3900,181.8m,5.5m,3,2022-09-30,"31 Dec, 2022",2022-11-30,0.5
6483,Other Financials,2.5200,0.000,1.3800,176.9m,18.4m,2,2022-06-30,"31 Dec, 2022",2022-08-30,1.8
6483,Other Financials,2.3000,10.500,1.3600,184.9m,16.7m,1,2022-03-31,"31 Dec, 2022",2022-05-31,1.7
6483,Other Financials,4.4200,0.000,1.4500,226.1m,32.2m,4,2021-12-31,"31 Dec, 2021",2022-02-25,3.0
6483,Other Financials,2.9200,0.000,1.4100,202.6m,21.4m,3,2021-09-30,"31 Dec, 2021",2021-11-25,2.1
6483,Other Financials,4.1800,0.000,1.3900,212.6m,30.6m,2,2021-06-30,"31 Dec, 2021",2021-08-26,3.0
6483,Other Financials,4.7800,8.800,1.3400,250.1m,34.2m,1,2021-03-31,"31 Dec, 2021",2021-05-31,3.6
6483,Other Financials,5.5600,0.000,1.4200,276.8m,39.3m,4,2020-12-31,"31 Dec, 2020",2021-02-25,3.9
6483,Other Financials,7.0300,0.000,1.3700,319.5m,49.3m,3,2020-09-30,"31 Dec, 2020",2020-11-27,5.1
6483,Other Financials,2.9300,0.000,1.2900,209.7m,20.5m,2,2020-06-30,"31 Dec, 2020",2020-08-24,2.3
6483,Other Financials,-0.9900,3.250,1.2500,165.1m,-6.9m,1,2020-03-31,"31 Dec, 2020",2020-05-29,-0.8
6483,Other Financials,1.2500,0.000,1.2900,165.7m,8.7m,4,2019-12-31,"31 Dec, 2019",2020-02-28,1.0
6483,Other Financials,0.6100,0.000,1.2900,159.4m,4.3m,3,2019-09-30,"31 Dec, 2019",2019-11-29,0.5
6483,Other Financials,0.8000,0.000,1.2700,169.1m,5.6m,2,2019-06-30,"31 Dec, 2019",2019-08-30,0.6
6483,Other Financials,1.1100,1.100,1.2700,156.6m,7.8m,1,2019-03-31,"31 Dec, 2019",2019-05-24,0.9
6483,Other Financials,-1.7500,0.000,1.2100,171.4m,-12.4m,4,2018-12-31,"31 Dec, 2018",2019-02-28,-1.4
6483,Other Financials,0.8200,0.000,1.2200,177.3m,5.8m,3,2018-09-30,"31 Dec, 2018",2018-11-22,0.7
6483,Other Financials,0.4300,0.000,1.2200,167.1m,3.1m,2,2018-06-30,"31 Dec, 2018",2018-08-21,0.4
6483,Other Financials,2.1400,3.000,1.2500,182.3m,15.4m,1,2018-03-31,"31 Dec, 2018",2018-05-16,1.7
6483,Other Financials,1.7300,0.000,1.2300,182.2m,12.5m,4,2017-12-31,"31 Dec, 2017",2018-02-28,1.4
6483,Other Financials,0.7500,0.000,1.2200,171.9m,5.4m,3,2017-09-30,"31 Dec, 2017",2017-11-21,0.6
6483,Other Financials,0.6000,0.000,1.2100,174.3m,4.4m,2,2017-06-30,"31 Dec, 2017",2017-08-28,0.5
6483,Other Financials,0.2600,0.000,1.2300,169.1m,1.9m,1,2017-03-31,"31 Dec, 2017",2017-05-26,0.2
6483,Other Financials,0.2500,0.000,1.2300,138.4m,1.9m,4,2016-12-31,"31 Dec, 2016",2017-02-28,0.2
6483,Other Financials,0.8300,0.000,1.2200,152.4m,6.0m,3,2016-09-30,"31 Dec, 2016",2016-11-29,0.7
6483,Other Financials,0.5600,0.000,1.2100,142.4m,4.1m,2,2016-06-30,"31 Dec, 2016",2016-08-29,0.5
6483,Other Financials,1.0800,0.000,1.1900,152.1m,7.8m,1,2016-03-31,"31 Dec, 2016",2016-05-24,0.9
7161,Construction,3.6500,7.000,0.9400,504.8m,46.1m,3,2024-09-30,"31 Dec, 2024",2024-11-27,3.9
7161,Construction,2.9400,2.500,0.9300,395.4m,37.1m,2,2024-06-30,"31 Dec, 2024",2024-08-27,3.2
7161,Construction,2.6600,2.500,0.9200,337.1m,33.6m,1,2024-03-31,"31 Dec, 2024",2024-05-29,2.9
